"","Check","Fund","PV","Department","Vendor","InvoiceDate","StampDate","APDate","CheckDate","Amount","AP","TotalDays","Qtr","APUnder7","AP7_14","APOver14","TotalUnder45","Total46_90","Total91_135","TotalOver135"
"7852",1721675,"51","","Capital Projects","PROFESSIONAL SERVICE",2015-10-01,2015-10-01,2015-10-06,2015-10-08,"$440.00 ",3,7,2015 Q4,1,0,0,1,0,0,0
"7853",1721677," LCD","","OCD","ENVIRON INTERNATIONAL",2015-09-30,NA,2015-10-06,2015-10-08,"$8,500.00 ",3,8,2015 Q4,1,0,0,1,0,0,0
"7854",1721681,"51","","Capital Projects","H & O INVESTMENTS LLC",2015-09-16,2015-09-23,2015-10-01,2015-10-08,"$7,813.75 ",6,15,2015 Q4,1,0,0,1,0,0,0
"7855",1721683," FDH","","Health","GREENWAY EHS INC",2015-09-17,2015-09-29,2015-10-03,2015-10-08,"$2,439.67 ",5,9,2015 Q4,1,0,0,1,0,0,0
"7856",1721687," FDH","","Health","JANI-KING OF NEW ORLEA",2015-10-01,NA,2015-10-03,2015-10-08,"$1,305.40 ",5,7,2015 Q4,1,0,0,1,0,0,0
"7857",1721690,"51","","Capital Projects","MATERIALS MANAGEMENT G",2015-09-28,2015-09-28,2015-10-01,2015-10-08,"$3,879.40 ",6,10,2015 Q4,1,0,0,1,0,0,0
"7858",1721694," FDH","","Health","ROYAL PARKING",2015-10-01,NA,2015-10-08,2015-10-08,"$190.00 ",1,7,2015 Q4,1,0,0,1,0,0,0
"7859",1721698," HUD","","OCD","NOLA MEDIA GROUP",2015-08-31,NA,2015-10-06,2015-10-09,"$28.00 ",4,39,2015 Q4,1,0,0,1,0,0,0
"7860",1721702," HUD","","OCD","CANON FINANCIAL SERVIC",2015-09-12,NA,2015-10-06,2015-10-09,"$345.00 ",4,27,2015 Q4,1,0,0,1,0,0,0
"7861",1721704,"51","","Capital Projects","APS DESIGN & TESTING L",2015-09-17,NA,2015-10-09,2015-10-09,"$26,552.50 ",1,22,2015 Q4,1,0,0,1,0,0,0
"7862",1721708," HUD","","OCD","PROJECT HOMECOMING INC",2015-09-17,NA,2015-10-06,2015-10-09,"$4,400.05 ",4,22,2015 Q4,1,0,0,1,0,0,0
"7863",1721710," HUD","","OCD","PROJECT HOMECOMING INC",2015-09-17,NA,2015-10-06,2015-10-09,"$27,814.13 ",4,22,2015 Q4,1,0,0,1,0,0,0
"7864",1721714," HUD","","OCD","QUALITY URBAN EQUITIES",2015-09-24,NA,2015-10-06,2015-10-09,"$2,000.00 ",4,15,2015 Q4,1,0,0,1,0,0,0
"7865",1721716," HUD","","OCD","STARLINE VENTURES",2015-09-10,NA,2015-10-06,2015-10-09,"$2,500.00 ",4,29,2015 Q4,1,0,0,1,0,0,0
"7866",1721720,"51","","Capital Projects","BIG YELLOW CONSTRUCTIO",2015-08-25,NA,2015-10-07,2015-10-13,"$6,326.16 ",5,49,2015 Q4,1,0,0,0,1,0,0
"7867",1721722,"51","","Capital Projects","BIG YELLOW CONSTRUCTIO",2015-09-11,NA,2015-10-08,2015-10-13,"$2,757.22 ",4,32,2015 Q4,1,0,0,1,0,0,0
"7868",1721726,"PRIV","","OIG","PAULA PENDARVIS LLC",2015-07-31,NA,2015-10-11,2015-10-13,"$3,392.00 ",3,74,2015 Q4,1,0,0,0,1,0,0
"7869",1721728," FHS","","Homeland Security","VERIZON WIRELESS",2015-12-23,NA,2015-10-06,2015-10-13,"$233.10 ",6,0,2015 Q4,1,0,0,1,0,0,0
"7870",1721733,"51","","Property Management","FHP TECTONICS CORP",2015-10-01,2015-10-05,2015-10-06,2015-10-13,"$3,297.62 ",6,8,2015 Q4,1,0,0,1,0,0,0
"7871",1721735,"51","","Capital Projects","FHP TECTONICS CORP",2015-09-16,NA,2015-10-07,2015-10-13,"$6,192.01 ",5,27,2015 Q4,1,0,0,1,0,0,0
"7872",1721740," FDH","","Health","FAMILY SERVICE OF GREA",2015-09-02,NA,2015-10-03,2015-10-13,"$1,250.00 ",8,41,2015 Q4,0,1,0,1,0,0,0
"7873",1721742,"51","","Capital Projects","LINFIELD HUNTER & JUNI",2015-10-01,2015-10-06,2015-10-08,2015-10-13,"$4,050.73 ",4,7,2015 Q4,1,0,0,1,0,0,0
"7874",1721748," FDH","","Capital Projects","A MALONEY MOVING & STO",2015-09-24,2015-09-28,2015-10-07,2015-10-13,"$1,030.00 ",5,15,2015 Q4,1,0,0,1,0,0,0
"7875",1721756," FEM","","OCD","TETRA TECH INC",2015-09-04,2015-09-30,2015-10-09,2015-10-13,"$63,404.48 ",3,13,2015 Q4,1,0,0,1,0,0,0
"7876",1721761,"PRIV","","Health","AIKO KAJZ",2015-10-07,NA,2015-10-12,2015-10-15,"$500.00 ",4,8,2015 Q4,1,0,0,1,0,0,0
"7877",1721765," FDH","","Health","HENRY SCHEIN INC",2015-09-22,2015-10-02,2015-10-12,2015-10-15,"$410.11 ",4,13,2015 Q4,1,0,0,1,0,0,0
"7878",1721767," FDH","","Health","LABORATORY CORP.OF AME",2015-09-26,2015-10-01,2015-10-12,2015-10-15,"$3,115.03 ",4,14,2015 Q4,1,0,0,1,0,0,0
"7879",1721773," FHS","","Public Works","VERIZON WIRELESS",2015-09-22,NA,2015-10-09,2015-10-15,"$349.56 ",5,23,2015 Q4,1,0,0,1,0,0,0
"7880",1721775,"51","","Capital Projects","THE GORDIAN GROUP",2015-03-31,2015-04-07,2015-10-09,2015-10-15,"$423.34 ",5,191,2015 Q4,1,0,0,0,0,0,1
"7881",1721779," DOL","","Mayor","FABER AWARDS INC",2015-07-31,2015-08-06,2015-09-02,2015-10-15,"$805.00 ",31,70,2015 Q4,0,0,1,0,1,0,0
"7882",1721782," FEM","","Health","THE HON COMPANY C/O CO",2015-09-23,2015-10-01,2015-10-12,2015-10-15,"$15,757.44 ",4,14,2015 Q4,1,0,0,1,0,0,0
"7883",1721786," DOL","","Mayor","SPRINT NEXTEL CORP",2015-09-30,2015-10-06,2015-10-09,2015-10-15,"$492.60 ",5,9,2015 Q4,1,0,0,1,0,0,0
"7884",1721788," DOL","","Mayor","COX COMMUNICATIONS",2015-09-20,2015-10-02,2015-10-08,2015-10-15,"$214.87 ",6,13,2015 Q4,1,0,0,1,0,0,0
"7885",1721792," HUD","","OCD","LOUISIANA ASSOCIATION",2015-10-15,NA,2015-10-09,2015-10-15,"$250.00 ",5,0,2015 Q4,1,0,0,1,0,0,0
"7886",1721805," FHS","","Homeland Security","CARIBBEAN DIVING RETAI",2015-09-26,NA,2015-10-12,2015-10-15,"$22,593.96 ",4,19,2015 Q4,1,0,0,1,0,0,0
"7887",1721812," FDH","","Health","A MALONEY MOVING & STO",2015-09-17,2015-10-01,2015-10-12,2015-10-15,"$165.00 ",4,14,2015 Q4,1,0,0,1,0,0,0
"7888",1721817," DOL","","Mayor","THE RAND CORPORATION",2015-09-09,NA,2015-10-09,2015-10-15,"$10,576.89 ",5,36,2015 Q4,1,0,0,1,0,0,0
"7889",1721822," FDH","","Health","ELYANIA JACKSON",2015-09-30,NA,2015-10-12,2015-10-16,"$233.53 ",5,16,2015 Q4,1,0,0,1,0,0,0
"7890",1721824," FDH","","Health","ENEL WISE",2015-09-30,NA,2015-10-12,2015-10-16,"$120.39 ",5,16,2015 Q4,1,0,0,1,0,0,0
"7891",1721828," FDH","","Health","LATOYIA SEARS",2015-09-30,NA,2015-10-12,2015-10-16,"$135.28 ",5,16,2015 Q4,1,0,0,1,0,0,0
"7892",1721830," FDH","","Health","NIKONY WESLEY",2015-09-30,NA,2015-10-12,2015-10-16,"$184.47 ",5,16,2015 Q4,1,0,0,1,0,0,0
"7893",1721834," FDH","","Health","ROCQUEL S.HAWKINS",2015-09-30,NA,2015-10-12,2015-10-16,"$235.54 ",5,16,2015 Q4,1,0,0,1,0,0,0
"7894",1721836," FDH","","Health","TRENELLE M.DENNIS",2015-09-30,NA,2015-10-12,2015-10-16,"$156.59 ",5,16,2015 Q4,1,0,0,1,0,0,0
"7895",1721842," HUD","","OCD","ROSA MARIE LAINES",2015-08-09,NA,2015-10-11,2015-10-20,"$2,541.00 ",8,72,2015 Q4,0,1,0,0,1,0,0
"7896",1721844," HUD","","OCD","NICOLE ELIA",2015-08-09,NA,2015-10-11,2015-10-20,"$2,646.00 ",8,72,2015 Q4,0,1,0,0,1,0,0
"7897",1721848," HUD","","OCD","NEW ORLEANS FAMILY JUS",2015-09-23,NA,2015-10-18,2015-10-20,"$24,065.34 ",3,27,2015 Q4,1,0,0,1,0,0,0
"7898",1721850," HUD","","OCD","BERNIE HEBERT INVESTME",2015-09-14,NA,2015-10-12,2015-10-20,"$3,060.00 ",7,36,2015 Q4,1,0,0,1,0,0,0
"7899",1721854," HUD","","OCD","RONALD FIORELLO",2015-08-09,NA,2015-10-11,2015-10-20,"$2,559.00 ",8,72,2015 Q4,0,1,0,0,1,0,0
"7900",1721856," HUD","","OCD","GREGORY JEFERSON",2015-08-10,NA,2015-10-09,2015-10-20,"$3,516.00 ",8,71,2015 Q4,0,1,0,0,1,0,0
"7901",1721860," HUD","","OCD","DIANE E BAJOIE",2015-08-10,NA,2015-10-11,2015-10-20,"$2,064.00 ",8,71,2015 Q4,0,1,0,0,1,0,0
"7902",1721862," HUD","","OCD","SHERMAN MUSHATT",2015-08-09,NA,2015-10-11,2015-10-20,"$2,250.00 ",8,72,2015 Q4,0,1,0,0,1,0,0
"7903",1721866," HUD","","OCD","CHRISTOPHER MARINO SR",2015-08-05,NA,2015-10-09,2015-10-20,"$5,427.00 ",8,76,2015 Q4,0,1,0,0,1,0,0
"7904",1721868," HUD","","OCD","LOUISIANA HOUSING CORP",2015-08-11,NA,2015-10-11,2015-10-20,"$2,337.00 ",8,70,2015 Q4,0,1,0,0,1,0,0
"7905",1721872,"PRIV","","OCD","OFFICE DEPOT",2015-09-24,NA,2015-10-12,2015-10-20,"$62.67 ",7,26,2015 Q4,1,0,0,1,0,0,0
"7906",1721874,"51","","Public Works","VULCAN INC DBA VULCAN",2015-10-01,2015-10-08,2015-10-14,2015-10-20,"$16,485.00 ",5,12,2015 Q4,1,0,0,1,0,0,0
"7907",1721878," HUD","","OCD","REMAX REAL ESTATE PART",2015-08-09,NA,2015-10-01,2015-10-20,"$3,600.00 ",14,72,2015 Q4,0,1,0,0,1,0,0
"7908",1721880," FEM","","OCD","MATERIALS MANAGEMENT G",2015-09-30,2015-10-09,2015-10-15,2015-10-20,"$1,682.62 ",4,11,2015 Q4,1,0,0,1,0,0,0
"7909",1721884," HUD","","OCD","6320 HAYNE BLVD INC.",2015-08-09,NA,2015-10-11,2015-10-20,"$1,620.00 ",8,72,2015 Q4,0,1,0,0,1,0,0
"7910",1721886," HUD","","OCD","TRINITY LAND LLC",2015-08-09,NA,2015-10-09,2015-10-20,"$1,470.00 ",8,72,2015 Q4,0,1,0,0,1,0,0
"7911",1721892," LCD","","OCD","NOLA MEDIA GROUP",2015-09-30,NA,2015-10-21,2015-10-21,"$51.20 ",1,21,2015 Q4,1,0,0,1,0,0,0
"7912",1721894," FEM","","Coroner","RHODES UNITED FIDELITY",2014-09-29,NA,2015-10-21,2015-10-21,"$117,620.00 ",1,387,2015 Q4,1,0,0,0,0,0,1
"7913",1721904," HUD","","OCD","ST BERNARD PROJECT",2015-05-29,NA,2015-10-15,2015-10-22,"$7,671.24 ",6,146,2015 Q4,1,0,0,0,0,0,1
"7914",1721919,"51","","Public Works","FLEMING CONSTRUCTION C",2015-09-28,NA,2015-10-12,2015-10-22,"$293,684.24 ",9,24,2015 Q4,0,1,0,1,0,0,0
"7915",1721939," FDH","","Health","PFISTERER",2015-09-01,NA,2015-10-20,2015-10-23,"$2,372.60 ",4,52,2015 Q4,1,0,0,0,1,0,0
"7916",1721943," FDH","","Health","FALCON SECURITY CO",2015-10-07,2015-10-12,2015-10-16,2015-10-23,"$720.00 ",6,11,2015 Q4,1,0,0,1,0,0,0
"7917",1721945,"51","","Property Management","THE GORDIAN GROUP",2015-09-30,NA,2015-10-18,2015-10-23,"$1,242.94 ",6,23,2015 Q4,1,0,0,1,0,0,0
"7918",1721949," FEM","","Homeland Security","FHP TECTONICS CORP",2015-09-04,2015-09-09,2015-10-15,2015-10-23,"$52,820.84 ",7,44,2015 Q4,1,0,0,1,0,0,0
"7919",1721951," FDH","","Health","SPRINT NEXTEL CORP",2015-09-29,2015-10-06,2015-10-16,2015-10-23,"$53.76 ",6,17,2015 Q4,1,0,0,1,0,0,0
"7920",1721955," HUD","","OCD","ATLANTIC INFORMATION S",2015-10-05,NA,2015-10-18,2015-10-23,"$261.00 ",6,18,2015 Q4,1,0,0,1,0,0,0
"7921",1721957,"51","","Public Works","NEEL-SCHAFFER INC",2015-09-21,NA,2015-10-22,2015-10-23,"$1,825.00 ",2,32,2015 Q4,1,0,0,1,0,0,0
"7922",1721961,"51","","Capital Projects","MANNING ARCHITECTS",2015-09-30,2015-10-08,2015-10-16,2015-10-23,"$5,783.52 ",6,15,2015 Q4,1,0,0,1,0,0,0
"7923",1721963,"51","","OCD","ROTOLO CONSULTANTS, IN",2015-10-12,NA,2015-10-22,2015-10-23,"$786.67 ",2,11,2015 Q4,1,0,0,1,0,0,0
"7924",1722784," HUD","","OCD","MICHAEL HARTENSTEIN &",2015-10-05,NA,2015-10-21,2015-10-27,"$808.00 ",5,22,2015 Q4,1,0,0,1,0,0,0
"7925",1722786," HUD","","OCD","LENNY THORELL",2015-10-15,NA,2015-10-21,2015-10-27,"$2,257.00 ",5,12,2015 Q4,1,0,0,1,0,0,0
"7926",1722790," HUD","","OCD","KEMISTRY SOLUTIONS LLC",2015-09-15,NA,2015-10-21,2015-10-27,"$900.00 ",5,42,2015 Q4,1,0,0,1,0,0,0
"7927",1722792," LCD","","OCD","CANON FINANCIAL SERVIC",2015-10-13,NA,2015-10-26,2015-10-27,"$275.00 ",2,14,2015 Q4,1,0,0,1,0,0,0
"7928",1722796," HUD","","OCD","BRITTINE' FOSTER",2015-10-14,NA,2015-10-21,2015-10-27,"$813.00 ",5,13,2015 Q4,1,0,0,1,0,0,0
"7929",1722798," HUD","","OCD","DIANA C PARSONS",2015-10-15,NA,2015-10-21,2015-10-27,"$788.00 ",5,12,2015 Q4,1,0,0,1,0,0,0
"7930",1722802," HUD","","OCD","AUDREY L LEE",2015-10-04,NA,2015-10-21,2015-10-27,"$528.00 ",5,23,2015 Q4,1,0,0,1,0,0,0
"7931",1722804," HUD","","OCD","SHERMAN MUSHATT",2015-10-05,NA,2015-10-21,2015-10-27,"$750.00 ",5,22,2015 Q4,1,0,0,1,0,0,0
"7932",1722808," HUD","","OCD","CHRISTOPHER MARINO SR",2015-10-04,NA,2015-10-21,2015-10-27,"$1,809.00 ",5,23,2015 Q4,1,0,0,1,0,0,0
"7933",1722810," HUD","","OCD","LOUISIANA HOUSING CORP",2015-10-05,NA,2015-10-21,2015-10-27,"$779.00 ",5,22,2015 Q4,1,0,0,1,0,0,0
"7934",1722814," HUD","","OCD","ABSOLUTE NURSING CARE",2015-10-05,NA,2015-10-21,2015-10-27,"$1,200.00 ",5,22,2015 Q4,1,0,0,1,0,0,0
"7935",1722816," HUD","","OCD","TOTAL COMMUNITY ACTION",2015-08-05,NA,2015-10-18,2015-10-27,"$35,684.92 ",8,83,2015 Q4,0,1,0,0,1,0,0
"7936",1722820," HUD","","OCD","REMAX REAL ESTATE PART",2015-10-05,NA,2015-10-21,2015-10-27,"$1,200.00 ",5,22,2015 Q4,1,0,0,1,0,0,0
"7937",1722822," HUD","","OCD","CONCERNED CITIZENS",2015-08-25,NA,2015-10-26,2015-10-27,"$57,243.24 ",2,63,2015 Q4,1,0,0,0,1,0,0
"7938",1722826," FEM","","OCD","MATERIALS MANAGEMENT G",2015-09-30,2015-10-19,2015-10-26,2015-10-27,"$1,187.27 ",2,8,2015 Q4,1,0,0,1,0,0,0
"7939",1722828," HUD","","OCD","ABB PROPERTIES LLC",2015-10-04,NA,2015-10-21,2015-10-27,"$1,064.00 ",5,23,2015 Q4,1,0,0,1,0,0,0
"7940",1722832,"PRIV","","Health","KRISTEN KIRKSEY",2015-09-30,NA,2015-10-21,2015-10-28,"$566.04 ",6,28,2015 Q4,1,0,0,1,0,0,0
"7941",1722834," FDH","","Health","HENRY SCHEIN INC",2015-07-06,2015-10-11,2015-10-27,2015-10-28,"$334.67 ",2,17,2015 Q4,1,0,0,1,0,0,0
"7942",1722838,"PRIV","","Health","SPEARS CONSULTING GROU",2015-04-20,NA,2015-10-22,2015-10-28,"$981.16 ",5,191,2015 Q4,1,0,0,0,0,0,1
"7943",1722840,"PRIV","","Mayor","PJ'S COFFEE ON POYDRAS",2015-09-30,NA,2015-10-23,2015-10-28,"$23.00 ",4,28,2015 Q4,1,0,0,1,0,0,0
"7944",1722844,"PRIV","","Mayor","MELODY CHANG",2015-10-20,NA,2015-10-22,2015-10-28,"$59.87 ",5,8,2015 Q4,1,0,0,1,0,0,0
"7945",1722846," FDH","","Health","AIRGAS USA LLC",2015-09-30,NA,2015-10-20,2015-10-28,"$51.30 ",7,28,2015 Q4,1,0,0,1,0,0,0
"7946",1722850," FDH","","Health","STAR LOCK & KEY CO INC",2015-10-20,NA,2015-10-27,2015-10-28,"$90.00 ",2,8,2015 Q4,1,0,0,1,0,0,0
"7947",1722853," FDH","","Health","SOUTHEAST LA.AREA HEAL",2015-09-30,2015-10-15,2015-10-21,2015-10-28,"$27,434.08 ",6,13,2015 Q4,1,0,0,1,0,0,0
"7948",1722857," FDH","","Health","ROYAL PARKING",2015-10-15,NA,2015-10-21,2015-10-28,"$190.00 ",6,13,2015 Q4,1,0,0,1,0,0,0
"7949",1722882," HUD","","OCD","NEW ORLEANS WOMEN SHEL",2015-07-16,2015-07-16,2015-10-19,2015-10-29,"$17,765.26 ",9,105,2015 Q4,0,1,0,0,0,1,0
"7950",1722890," HUD","","OCD","PROJECT HOMECOMING INC",2015-10-07,NA,2015-10-26,2015-10-29,"$25,000.00 ",4,22,2015 Q4,1,0,0,1,0,0,0
"7951",1722892," HUD","","OCD","PROJECT HOMECOMING INC",2015-09-08,NA,2015-10-26,2015-10-29,"$9,150.99 ",4,51,2015 Q4,1,0,0,0,1,0,0
"7952",1722916," HUD","","OCD","SOUTHEAST LA LEGAL SER",2015-08-13,NA,2015-10-26,2015-10-29,"$5,290.77 ",4,77,2015 Q4,1,0,0,0,1,0,0
"7953",1722918," HUD","","OCD","SOUTHEAST LA LEGAL SER",2015-09-10,NA,2015-10-26,2015-10-29,"$7,613.41 ",4,49,2015 Q4,1,0,0,0,1,0,0
"7954",1722923," HUD","","OCD","CONCERNED CITIZENS FOR",2015-10-08,NA,2015-10-19,2015-10-29,"$4,833.90 ",9,21,2015 Q4,0,1,0,1,0,0,0
"7955",1722925," HUD","","OCD","RESPONSIBILITY HOUSE",2015-10-14,NA,2015-10-26,2015-10-29,"$7,384.99 ",4,15,2015 Q4,1,0,0,1,0,0,0
"7956",1722940," LCD","","OCD","VILLAVASO & ASSOCIATES",2015-08-25,2015-08-25,2015-10-30,2015-10-30,"$61,770.00 ",1,66,2015 Q4,1,0,0,0,1,0,0
"7957",1722943," FDH","","OCD","ALICE JOHNSON",2015-10-14,NA,2015-10-30,2015-11-03,"$174.00 ",3,20,2015 Q4,1,0,0,1,0,0,0
"7958",1722947," FDH","","Health","ENEL WISE",2015-10-15,NA,2015-10-30,2015-11-03,"$232.00 ",3,19,2015 Q4,1,0,0,1,0,0,0
"7959",1722949," FDH","","Health","KATHY MORRIS",2015-10-13,NA,2015-10-30,2015-11-03,"$232.00 ",3,21,2015 Q4,1,0,0,1,0,0,0
"7960",1722953," FDH","","Health","MARY ALEXANDER",2015-10-21,NA,2015-10-30,2015-11-03,"$232.00 ",3,13,2015 Q4,1,0,0,1,0,0,0
"7961",1722955," FJA","","Health","PAUL NOEL",2015-10-08,NA,2015-10-21,2015-11-03,"$470.00 ",10,26,2015 Q4,0,1,0,1,0,0,0
"7962",1722959," HUD","","OCD","NOLA MEDIA GROUP",2015-09-30,NA,2015-10-26,2015-11-03,"$51.60 ",7,34,2015 Q4,1,0,0,1,0,0,0
"7963",1722961," HUD","","OCD","CANON FINANCIAL SERVIC",2015-10-13,NA,2015-10-26,2015-11-03,"$345.00 ",7,21,2015 Q4,1,0,0,1,0,0,0
"7964",1722965,"51","","Capital Projects","WDG LLC DBA WDG ARCHIT",2015-09-30,NA,2015-10-27,2015-11-03,"$4,011.21 ",6,34,2015 Q4,1,0,0,1,0,0,0
"7965",1722967," FDH","","Health","DIXON SHANELLC DBA R &",2015-10-19,2015-10-22,2015-10-28,2015-11-03,"$104.00 ",5,12,2015 Q4,1,0,0,1,0,0,0
"7966",1722971," FHS","","Homeland Security","TAPCO (TRAFFIC & PARKI",2015-10-16,2015-10-28,2015-10-28,2015-11-03,"$25,657.84 ",5,6,2015 Q4,1,0,0,1,0,0,0
"7967",1722973," LCD","","OCD","SPRINT NEXTEL CORP",2015-10-10,NA,2015-10-26,2015-11-03,"$151.96 ",7,24,2015 Q4,1,0,0,1,0,0,0
"7968",1722977,"51","","Public Works","FLEMING CONSTRUCTION C",2015-10-12,NA,2015-11-02,2015-11-03,"$239,358.95 ",2,22,2015 Q4,1,0,0,1,0,0,0
"7969",1722979,"51","","Public Works","DURR HEAVY CONSTRUCTIO",2015-10-05,NA,2015-11-02,2015-11-03,"$168,410.05 ",2,29,2015 Q4,1,0,0,1,0,0,0
"7970",1722983,"51","","Capital Projects","KEVIN J. SMITH CONST.",2015-09-02,NA,2015-10-26,2015-11-03,"$95,630.72 ",7,62,2015 Q4,1,0,0,0,1,0,0
"7971",1722985," FDH","","Health","OCCUPATIONAL HEALTH CE",2015-10-08,2015-10-21,2015-10-28,2015-11-03,"$30.00 ",5,13,2015 Q4,1,0,0,1,0,0,0
"7972",1722996," FHS","","Homeland Security","ALL HAZARDS INCIDENT M",2015-10-26,2015-10-30,2015-10-30,2015-11-04,"$1,475.00 ",4,5,2015 Q4,1,0,0,1,0,0,0
"7973",1723002,"51","","Property Management","H & O INVESTMENTS LLC",2015-10-21,NA,2015-10-30,2015-11-04,"$10,077.85 ",4,14,2015 Q4,1,0,0,1,0,0,0
"7974",1723015," FDJ","","OCJC","ED SMITH'S STENCIL WOR",2015-10-14,NA,2015-10-30,2015-11-04,"$11.25 ",4,21,2015 Q4,1,0,0,1,0,0,0
"7975",1723017," FEM","","Homeland Security","NEW ORELANS REDEVELOPM",2014-11-20,NA,2015-10-30,2015-11-04,"$16,496.60 ",4,349,2015 Q4,1,0,0,0,0,0,1
"7976",1723021," FEM","","Homeland Security","NEW ORELANS REDEVELOPM",2015-01-08,NA,2015-10-30,2015-11-04,"$6,242.55 ",4,300,2015 Q4,1,0,0,0,0,0,1
"7977",1723030," FDJ","","OCJC","INDIGENT DEFENDER PROG",2015-10-21,NA,2015-10-30,2015-11-04,"$1,100.00 ",4,14,2015 Q4,1,0,0,1,0,0,0
"7978",1723046," FEM","","Homeland Security","MARGARET P FEDER",2015-08-27,NA,2015-11-02,2015-11-05,"$39,538.34 ",4,70,2015 Q4,1,0,0,0,1,0,0
"7979",1723048,"51","","Property Management","SCHINDLER ELEVATOR COR",2014-12-16,NA,2015-10-30,2015-11-05,"$10,741.22 ",5,324,2015 Q4,1,0,0,0,0,0,1
"7980",1723053," FEM","","Homeland Security","CAROL GEORGE JOHNSON",2015-08-20,NA,2015-11-02,2015-11-05,"$8,000.00 ",4,77,2015 Q4,1,0,0,0,1,0,0
"7981",1723055," FEM","","Homeland Security","JEROME TATUM",2015-07-23,NA,2015-11-02,2015-11-05,"$40,000.00 ",4,105,2015 Q4,1,0,0,0,0,1,0
"7982",1723059," DOL","","Mayor","ARBOR E&T LLC DBA RESC",2015-09-10,NA,2015-11-04,2015-11-05,"$7,223.96 ",2,56,2015 Q4,1,0,0,0,1,0,0
"7983",1723061," UDG","","OCD","COVENANT HOUSE NEW ORL",2015-10-12,NA,2015-11-02,2015-11-05,"$103,020.42 ",4,24,2015 Q4,1,0,0,1,0,0,0
"7984",1723065," HUD","","OCD","LOUISIANA OFFICE PRODU",2015-09-28,NA,2015-10-29,2015-11-05,"$1,174.79 ",6,38,2015 Q4,1,0,0,1,0,0,0
"7985",1723067," FEM","","Fire","ECONOMICAL JANITORIAL",2015-09-02,NA,2015-11-02,2015-11-05,"$4,308.58 ",4,64,2015 Q4,1,0,0,0,1,0,0
"7986",1723072,"51","","Capital Projects","VOLUME ZERO LLC",2015-10-30,NA,2015-11-02,2015-11-05,"$22,539.75 ",4,6,2015 Q4,1,0,0,1,0,0,0
"7987",1723074,"51","","Public Works","MST ENTERPRISES LLC",2015-09-22,NA,2015-11-02,2015-11-05,"$55,464.05 ",4,44,2015 Q4,1,0,0,1,0,0,0
"7988",1723079," LLE","","Health","STANDARD PARKING CORP",2015-10-16,NA,2015-11-03,2015-11-06,"$44.64 ",4,21,2015 Q4,1,0,0,1,0,0,0
"7989",1723081," HUD","","OCD","ST BERNARD PROJECT",2015-08-24,NA,2015-10-29,2015-11-06,"$30,883.46 ",7,74,2015 Q4,1,0,0,0,1,0,0
"7990",1723085," HUD","","OCD","ST BERNARD PROJECT",2015-07-24,NA,2015-10-29,2015-11-06,"$37,903.08 ",7,105,2015 Q4,1,0,0,0,0,1,0
"7991",1723087," HUD","","OCD","ST BERNARD PROJECT",2015-08-19,NA,2015-10-30,2015-11-06,"$36,581.69 ",6,79,2015 Q4,1,0,0,0,1,0,0
"7992",1723091," HUD","","OCD","ST BERNARD PROJECT",2015-06-19,NA,2015-10-30,2015-11-06,"$33,280.09 ",6,140,2015 Q4,1,0,0,0,0,0,1
"7993",1723093," HUD","","OCD","SOUTHERN UNITED NEIGHB",2015-10-12,NA,2015-10-30,2015-11-06,"$16,200.00 ",6,25,2015 Q4,1,0,0,1,0,0,0
"7994",1723097," HUD","","OCD","QUALITY URBAN EQUITIES",2015-10-22,NA,2015-10-30,2015-11-06,"$2,000.00 ",6,15,2015 Q4,1,0,0,1,0,0,0
"7995",1723099," HUD","","OCD","QUALITY URBAN EQUITIES",2015-10-15,NA,2015-10-30,2015-11-06,"$2,000.00 ",6,22,2015 Q4,1,0,0,1,0,0,0
"7996",1723103," HUD","","OCD","TRAVERLERS AID SOCIETY",2015-09-10,NA,2015-11-02,2015-11-06,"$28,021.62 ",5,57,2015 Q4,1,0,0,0,1,0,0
"7997",1723105,"51","","Public Works","BEST BOLT & NUT CORP.",2015-09-30,2015-10-13,2015-10-16,2015-11-06,"$4,250.60 ",16,24,2015 Q4,0,0,1,1,0,0,0
"7998",1723109," HUD","","OCD","PROJECT HOMECOMING INC",2015-10-14,NA,2015-10-29,2015-11-10,"$27,215.88 ",9,27,2015 Q4,0,1,0,1,0,0,0
"7999",1723111," HUD","","OCD","PROJECT HOMECOMING INC",2015-10-07,NA,2015-10-20,2015-11-10,"$724.16 ",16,34,2015 Q4,0,0,1,1,0,0,0
"8000",1723115," HUD","","OCD","PROJECT HOMECOMING INC",2015-09-23,NA,2015-10-29,2015-11-10,"$2,054.96 ",9,48,2015 Q4,0,1,0,0,1,0,0
"8001",1723117," HUD","","OCD","PROJECT HOMECOMING INC",2015-10-07,NA,2015-10-29,2015-11-10,"$3,950.04 ",9,34,2015 Q4,0,1,0,1,0,0,0
"8002",1723121," HUD","","OCD","PRESERVATION RESOURCE",2015-10-12,NA,2015-10-30,2015-11-10,"$1,984.85 ",8,29,2015 Q4,0,1,0,1,0,0,0
"8003",1723123," HUD","","OCD","PRESERVATION RESOURCE",2015-09-09,NA,2015-10-29,2015-11-10,"$23,663.29 ",9,62,2015 Q4,0,1,0,0,1,0,0
